CustomerID,ReservationID,DateBooked,CancelledDate,StayFrom,StayTo,NightsCharged,Status
2257,196846,2021-05-14 15:50:20.000,2022-01-07 14:21:32.000,2022-01-29 00:00:00.000,2022-01-31 00:00:00.000,2,cancelled
4549,196847,2021-05-14 15:56:35.000,2022-01-07 14:16:29.000,2022-01-29 00:00:00.000,2022-01-31 00:00:00.000,2,cancelled
6052,196848,2021-05-14 16:02:03.000,2022-01-07 14:35:43.000,2022-01-29 00:00:00.000,2022-01-31 00:00:00.000,2,cancelled
3195,196849,2021-05-14 16:16:54.000,2021-05-14 16:44:21.000,2021-08-08 00:00:00.000,2021-08-09 00:00:00.000,1,cancelled
6412,196850,2021-05-14 16:22:44.000,2022-05-17 18:22:55.000,2022-11-30 00:00:00.000,2022-12-04 00:00:00.000,4,cancelled
7658,196851,2021-05-14 16:38:20.000,2022-01-07 14:32:12.000,2022-01-29 00:00:00.000,2022-01-31 00:00:00.000,2,cancelled
5578,196857,2021-05-14 18:06:04.000,2023-02-28 18:16:22.000,2023-06-27 00:00:00.000,2023-06-30 00:00:00.000,3,cancelled
6881,196858,2021-05-14 18:19:25.000,2022-10-12 11:08:07.000,2023-01-22 00:00:00.000,2023-01-27 00:00:00.000,5,cancelled
6916,196859,2021-05-14 18:24:35.000,2022-10-23 15:24:22.000,2023-01-22 00:00:00.000,2023-01-27 00:00:00.000,5,cancelled
8825,196860,2021-05-14 18:28:49.000,2021-06-05 11:04:06.000,2021-07-20 00:00:00.000,2021-09-10 00:00:00.000,52,cancelled
6350,196861,2021-05-14 18:31:29.000,2022-10-23 11:12:32.000,2023-01-20 00:00:00.000,2023-01-25 00:00:00.000,5,cancelled
1585,196863,2021-05-14 18:32:39.000,2022-06-16 18:23:32.000,2022-07-18 00:00:00.000,2022-07-22 00:00:00.000,4,cancelled
8370,196866,2021-05-14 18:51:28.000,2022-04-15 17:55:45.000,2022-10-12 00:00:00.000,2022-10-22 00:00:00.000,10,cancelled
1295,196868,2021-05-14 18:54:31.000,2023-03-07 16:19:18.000,2023-04-25 00:00:00.000,2023-04-27 00:00:00.000,2,cancelled
2149,196870,2021-05-14 19:14:58.000,2022-12-07 17:37:23.000,2023-03-20 00:00:00.000,2023-03-22 00:00:00.000,2,cancelled
2736,191173,2020-09-04 11:25:27.000,2020-11-14 17:46:12.000,2020-11-27 00:00:00.000,2020-11-29 00:00:00.000,2,cancelled
9724,191174,2020-09-04 11:34:08.000,2020-09-22 09:41:22.000,2020-09-25 00:00:00.000,2020-10-06 00:00:00.000,11,cancelled
7110,191180,2020-09-04 12:18:04.000,2021-03-25 17:01:58.000,2021-06-23 00:00:00.000,2021-07-04 00:00:00.000,11,cancelled
2615,191184,2020-09-04 13:58:17.000,2020-11-08 16:55:45.000,2021-01-05 00:00:00.000,2021-01-08 00:00:00.000,3,cancelled
9865,191185,2020-09-04 14:36:13.000,2020-11-20 11:51:25.000,2020-12-10 00:00:00.000,2021-02-10 00:00:00.000,62,cancelled
7023,191189,2020-09-04 15:26:59.000,2021-03-05 14:26:21.000,2021-04-28 00:00:00.000,2021-07-02 00:00:00.000,65,cancelled
3893,191190,2020-09-04 15:27:27.000,2020-10-28 17:42:12.000,2021-01-17 00:00:00.000,2021-01-20 00:00:00.000,3,cancelled
9386,191195,2020-09-04 17:40:06.000,2020-12-08 12:02:31.000,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,cancelled
1892,191197,2020-09-04 18:00:11.000,2020-12-08 11:59:48.000,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,cancelled
1244,191201,2020-09-04 19:17:02.000,2020-12-25 13:40:48.000,2021-01-15 00:00:00.000,2021-01-18 00:00:00.000,3,cancelled
8332,191212,2020-09-05 10:12:16.000,2020-10-29 12:20:15.000,2021-01-17 00:00:00.000,2021-01-20 00:00:00.000,3,cancelled
8323,191213,2020-09-05 10:30:39.000,2020-11-27 17:03:24.000,2021-01-08 00:00:00.000,2021-01-09 00:00:00.000,1,cancelled
5269,191217,2020-09-05 12:19:55.000,2020-09-06 14:53:17.000,2021-02-12 00:00:00.000,2021-02-14 00:00:00.000,2,cancelled
9307,191232,2020-09-06 15:07:41.000,2021-01-11 14:56:13.000,2021-03-23 00:00:00.000,2021-03-25 00:00:00.000,2,cancelled
4946,191235,2020-09-06 16:22:27.000,2022-08-22 11:56:40.000,2023-03-27 00:00:00.000,2023-04-01 00:00:00.000,5,cancelled
7147,191236,2020-09-06 17:36:29.000,2021-03-26 00:00:00.000,2021-07-06 00:00:00.000,2021-07-08 00:00:00.000,2,cancelled
9458,191239,2020-09-06 19:23:11.000,2020-10-29 19:54:02.000,2021-01-28 00:00:00.000,2021-01-31 00:00:00.000,3,cancelled
2810,191254,2020-09-07 20:11:44.000,2021-11-15 16:42:35.000,2022-03-14 00:00:00.000,2022-04-26 00:00:00.000,43,cancelled
2967,191255,2020-09-07 12:25:17.000,2021-03-26 00:00:00.000,2021-07-06 00:00:00.000,2021-07-08 00:00:00.000,2,cancelled
5607,191257,2020-09-07 14:10:19.000,2021-01-08 19:51:26.000,2021-03-23 00:00:00.000,2021-03-24 00:00:00.000,1,cancelled
9359,191261,2020-09-07 14:56:01.000,2020-11-17 16:57:23.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
8062,191265,2020-09-07 15:12:47.000,2020-10-29 10:24:11.000,2021-01-22 00:00:00.000,2021-01-24 00:00:00.000,2,cancelled
3790,191266,2020-09-25 11:24:44.000,2020-10-26 13:17:50.000,2020-10-22 00:00:00.000,2020-11-13 00:00:00.000,22,cancelled
5545,191268,2020-09-07 16:04:17.000,2022-09-16 18:14:20.000,2023-01-05 00:00:00.000,2023-01-09 00:00:00.000,4,cancelled
5298,191270,2020-09-07 16:37:25.000,2020-09-26 11:13:50.000,2020-11-06 00:00:00.000,2020-11-27 00:00:00.000,21,cancelled
9046,191271,2020-09-07 17:02:55.000,2020-12-03 14:37:07.000,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,2,cancelled
6717,191276,2020-09-07 18:37:16.000,2021-03-26 00:00:00.000,2021-06-23 00:00:00.000,2021-06-27 00:00:00.000,4,cancelled
2825,191278,2020-09-07 19:54:27.000,2020-09-07 20:06:05.000,2021-03-09 00:00:00.000,2021-03-17 00:00:00.000,8,cancelled
4109,191283,2020-09-08 11:48:50.000,2020-11-23 10:00:07.000,2021-03-02 00:00:00.000,2021-03-06 00:00:00.000,4,cancelled
6232,191284,2020-09-08 12:50:46.000,2022-04-15 17:36:49.000,2022-10-12 00:00:00.000,2022-10-14 00:00:00.000,2,cancelled
6349,191287,2020-09-08 15:19:24.000,2021-01-11 14:58:21.000,2021-03-23 00:00:00.000,2021-03-26 00:00:00.000,3,cancelled
6232,191290,2020-09-08 15:53:08.000,2021-02-12 11:07:25.000,2021-03-23 00:00:00.000,2021-04-13 00:00:00.000,21,cancelled
4200,191292,2020-09-08 16:27:57.000,2020-12-16 13:08:11.000,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,cancelled
5643,191296,2020-09-08 18:29:48.000,2020-11-20 16:08:06.000,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,2,cancelled
9031,191297,2020-09-08 18:58:00.000,2020-11-30 15:46:29.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
5854,191298,2020-09-08 19:08:29.000,2020-11-20 16:08:45.000,2021-03-02 00:00:00.000,2021-03-14 00:00:00.000,12,cancelled
5227,191300,2020-09-08 19:28:04.000,2020-11-20 16:07:13.000,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,2,cancelled
6996,191303,2020-09-08 19:37:54.000,2020-10-28 17:31:55.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
5436,183959,2020-05-20 10:40:27.000,2021-03-26 00:00:00.000,2021-07-06 00:00:00.000,2021-07-28 00:00:00.000,22,cancelled
6343,185201,2020-05-27 08:41:01.000,2020-11-08 13:48:18.000,2021-03-16 00:00:00.000,2021-06-18 00:00:00.000,94,cancelled
3508,186487,2020-03-28 12:29:22.000,2020-04-25 10:18:50.000,2020-07-07 00:00:00.000,2020-09-12 00:00:00.000,67,cancelled
4317,186638,2020-11-24 14:17:07.000,2021-02-12 11:16:45.000,2021-03-16 00:00:00.000,2021-04-16 00:00:00.000,31,cancelled
8763,186664,2020-06-12 15:03:17.000,2020-10-26 11:11:39.000,2021-01-29 00:00:00.000,2021-03-09 00:00:00.000,39,cancelled
3300,186719,2020-03-28 13:46:10.000,2021-01-22 18:22:48.000,2020-12-17 00:00:00.000,2021-01-29 00:00:00.000,43,cancelled
2139,186807,2020-04-08 11:44:37.000,2020-12-25 20:49:42.000,2020-08-18 00:00:00.000,2020-10-25 00:00:00.000,68,cancelled
9682,186909,2020-03-28 09:48:34.000,2020-09-08 14:54:34.000,2021-01-20 00:00:00.000,2021-01-22 00:00:00.000,2,cancelled
1550,186911,2020-03-28 10:02:50.000,2020-10-28 18:04:13.000,2021-01-07 00:00:00.000,2021-01-09 00:00:00.000,2,cancelled
2730,186916,2020-03-29 10:58:11.000,2022-09-15 16:50:40.000,2023-03-20 00:00:00.000,2023-07-22 00:00:00.000,124,cancelled
6298,186922,2020-03-28 11:48:31.000,2021-03-26 00:00:00.000,2021-07-27 00:00:00.000,2021-07-29 00:00:00.000,2,cancelled
5784,186925,2020-03-28 12:02:01.000,2020-04-22 15:12:54.000,2020-04-29 00:00:00.000,2020-06-09 00:00:00.000,41,cancelled
8510,186927,2020-03-28 12:05:53.000,2021-03-26 00:00:00.000,2021-07-06 00:00:00.000,2021-07-08 00:00:00.000,2,cancelled
8173,186930,2020-03-28 12:41:11.000,2021-03-26 00:00:00.000,2021-08-03 00:00:00.000,2021-08-09 00:00:00.000,6,cancelled
9871,186931,2020-03-28 12:47:49.000,2021-03-26 00:00:00.000,2021-09-09 00:00:00.000,2021-09-11 00:00:00.000,2,cancelled
9379,186933,2020-03-28 13:19:03.000,2021-01-05 14:55:14.000,2021-03-09 00:00:00.000,2021-03-17 00:00:00.000,8,cancelled
5850,186934,2020-03-28 13:25:37.000,2020-12-13 09:36:04.000,2021-01-22 00:00:00.000,2021-01-30 00:00:00.000,8,cancelled
6606,186936,2020-03-28 13:28:09.000,2021-03-26 00:00:00.000,2021-10-13 00:00:00.000,2021-10-17 00:00:00.000,4,cancelled
1990,186937,2020-03-28 13:36:14.000,2020-12-04 15:33:10.000,2020-12-10 00:00:00.000,2020-12-18 00:00:00.000,8,cancelled
4295,186938,2020-03-28 13:40:12.000,2021-03-26 00:00:00.000,2021-12-22 00:00:00.000,2021-12-24 00:00:00.000,2,cancelled
3019,186943,2020-04-09 14:47:03.000,2020-10-26 11:12:21.000,2021-02-26 00:00:00.000,2021-04-12 00:00:00.000,45,cancelled
9169,186944,2020-03-28 14:29:37.000,2020-10-29 15:59:41.000,2021-01-07 00:00:00.000,2021-01-09 00:00:00.000,2,cancelled
6411,186945,2020-04-04 16:36:01.000,2021-03-05 15:01:55.000,2021-03-16 00:00:00.000,2021-04-27 00:00:00.000,42,cancelled
4159,186949,2020-03-30 10:03:32.000,2020-11-24 11:32:18.000,2021-03-16 00:00:00.000,2021-05-16 00:00:00.000,61,cancelled
8452,186950,2020-03-28 15:15:40.000,2020-06-13 10:41:25.000,2020-10-08 00:00:00.000,2020-10-20 00:00:00.000,12,cancelled
5395,186951,2020-03-28 15:31:29.000,2020-05-16 11:01:03.000,2020-07-21 00:00:00.000,2020-07-24 00:00:00.000,3,cancelled
6874,186952,2020-03-28 15:37:48.000,2023-03-23 14:47:51.000,2023-07-03 00:00:00.000,2023-07-15 00:00:00.000,12,cancelled
2700,186961,2020-03-28 16:31:32.000,2021-03-26 00:00:00.000,2021-07-13 00:00:00.000,2021-07-15 00:00:00.000,2,cancelled
3849,186962,2020-03-28 16:32:10.000,2023-03-07 14:47:29.000,2023-08-21 00:00:00.000,2023-08-25 00:00:00.000,4,cancelled
5558,186963,2020-03-28 16:49:53.000,2021-02-28 17:08:54.000,2021-03-23 00:00:00.000,2021-03-27 00:00:00.000,4,cancelled
2449,186965,2020-04-01 11:56:49.000,2021-03-26 00:00:00.000,2021-07-06 00:00:00.000,2021-08-09 00:00:00.000,34,cancelled
4071,186968,2020-03-28 18:22:18.000,2022-12-07 10:46:40.000,2023-03-20 00:00:00.000,2023-03-24 00:00:00.000,4,cancelled
9306,186969,2020-03-28 18:27:01.000,2020-06-18 10:24:40.000,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,cancelled
8929,186972,2020-03-28 18:40:54.000,2020-12-06 15:28:58.000,2021-02-12 00:00:00.000,2021-02-14 00:00:00.000,2,cancelled
4163,186973,2020-03-28 18:49:32.000,2020-10-12 17:48:01.000,2021-01-28 00:00:00.000,2021-01-31 00:00:00.000,3,cancelled
3498,186975,2020-03-28 19:18:51.000,2020-03-28 19:22:50.000,2020-12-10 00:00:00.000,2020-12-18 00:00:00.000,8,cancelled
6962,186977,2020-03-28 19:40:40.000,2020-11-20 11:20:23.000,2020-12-17 00:00:00.000,2020-12-21 00:00:00.000,4,cancelled
9908,186978,2020-03-28 19:51:23.000,2023-02-19 18:17:10.000,2023-09-14 00:00:00.000,2023-09-28 00:00:00.000,14,cancelled
4732,186979,2020-03-28 20:27:38.000,2022-09-23 18:15:42.000,2023-01-12 00:00:00.000,2023-01-24 00:00:00.000,12,cancelled
5466,186982,2020-03-29 01:33:40.000,2020-06-14 13:16:14.000,2020-07-21 00:00:00.000,2020-07-25 00:00:00.000,4,cancelled
1646,186986,2020-03-29 10:18:53.000,2020-12-06 15:43:35.000,2021-02-05 00:00:00.000,2021-02-08 00:00:00.000,3,cancelled
3243,186988,2020-03-29 10:34:46.000,2020-11-06 11:11:51.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
7979,186989,2020-03-29 11:31:15.000,2023-03-18 17:12:05.000,2023-05-15 00:00:00.000,2023-05-17 00:00:00.000,2,cancelled
2469,186991,2020-03-29 12:10:07.000,2020-11-06 10:38:45.000,2021-01-28 00:00:00.000,2021-01-31 00:00:00.000,3,cancelled
7393,186992,2020-03-29 12:15:54.000,2020-12-12 18:33:10.000,2021-03-16 00:00:00.000,2021-03-30 00:00:00.000,14,cancelled
2623,186994,2020-03-29 12:25:24.000,2021-03-26 00:00:00.000,2021-07-27 00:00:00.000,2021-08-08 00:00:00.000,12,cancelled
1548,187000,2020-03-29 15:29:35.000,2020-10-16 20:49:19.000,2021-01-05 00:00:00.000,2021-01-08 00:00:00.000,3,cancelled
9748,187003,2020-03-29 16:07:57.000,2020-08-14 20:36:58.000,2021-03-02 00:00:00.000,2021-03-06 00:00:00.000,4,cancelled
3796,187004,2020-03-29 16:18:22.000,2020-10-16 21:15:39.000,2021-01-07 00:00:00.000,2021-01-09 00:00:00.000,2,cancelled
6109,187006,2020-03-29 16:48:17.000,2020-10-29 14:27:51.000,2021-01-17 00:00:00.000,2021-01-19 00:00:00.000,2,cancelled
4829,187011,2020-03-29 17:12:17.000,2022-09-15 16:45:27.000,2023-03-27 00:00:00.000,2023-03-29 00:00:00.000,2,cancelled
6462,187013,2020-03-29 17:41:35.000,2021-01-31 12:08:17.000,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,cancelled
3017,187015,2020-03-29 18:31:14.000,2021-01-05 14:32:45.000,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,2,cancelled
3931,187016,2020-03-29 18:43:45.000,2020-03-30 19:39:24.000,2020-07-27 00:00:00.000,2020-07-29 00:00:00.000,2,cancelled
9754,175496,2020-11-30 17:58:49.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
9760,187239,2020-04-25 11:03:12.000,NULL,2020-10-22 00:00:00.000,2020-11-16 00:00:00.000,25,active
9760,175676,2020-12-06 16:35:38.000,NULL,2021-02-05 00:00:00.000,2021-02-09 00:00:00.000,4,active
9760,188081,2020-05-11 10:20:51.000,NULL,2021-04-07 00:00:00.000,2021-04-09 00:00:00.000,2,active
9760,195749,2021-03-30 18:10:15.000,NULL,2021-05-18 00:00:00.000,2021-06-12 00:00:00.000,25,active
9766,152211,2020-04-20 17:31:38.000,NULL,2020-07-21 00:00:00.000,2020-07-24 00:00:00.000,3,active
9766,173054,2020-08-20 13:08:33.000,NULL,2020-11-13 00:00:00.000,2020-11-21 00:00:00.000,8,active
9766,193484,2020-11-30 18:16:00.000,NULL,2021-01-30 00:00:00.000,2021-02-02 00:00:00.000,3,active
9766,180503,2022-05-28 20:15:02.000,NULL,2022-08-15 00:00:00.000,2022-08-20 00:00:00.000,5,active
9772,179056,2021-07-30 17:43:35.000,NULL,2022-07-11 00:00:00.000,2022-08-02 00:00:00.000,22,active
9778,152134,2020-04-04 17:54:17.000,NULL,2020-07-21 00:00:00.000,2020-07-24 00:00:00.000,3,active
9778,189906,2020-07-28 19:16:57.000,NULL,2021-01-07 00:00:00.000,2021-01-09 00:00:00.000,2,active
9778,188122,2020-05-11 14:29:16.000,NULL,2021-01-25 00:00:00.000,2021-01-27 00:00:00.000,2,active
9795,120734,2020-07-28 13:32:34.000,NULL,2020-12-24 00:00:00.000,2020-12-26 00:00:00.000,2,active
9795,175730,2020-12-10 22:11:11.000,NULL,2021-01-29 00:00:00.000,2021-02-03 00:00:00.000,5,active
9795,189563,2020-10-01 14:34:09.000,NULL,2021-03-16 00:00:00.000,2021-04-22 00:00:00.000,37,active
9795,121371,2021-03-13 22:29:48.000,NULL,2021-06-22 00:00:00.000,2021-06-24 00:00:00.000,2,active
9801,155955,2022-12-11 13:25:59.000,NULL,2022-12-21 00:00:00.000,2022-12-29 00:00:00.000,8,active
9807,152166,2020-04-12 13:12:03.000,NULL,2020-05-05 00:00:00.000,2020-05-17 00:00:00.000,12,active
9807,187298,2020-04-16 11:33:33.000,NULL,2020-06-03 00:00:00.000,2020-06-05 00:00:00.000,2,active
9807,179757,2021-11-01 11:10:08.000,NULL,2023-03-13 00:00:00.000,2023-03-25 00:00:00.000,12,active
9807,179673,2021-10-02 14:57:48.000,NULL,2023-10-25 00:00:00.000,2023-11-29 00:00:00.000,35,active
9807,199480,2022-10-23 16:38:02.000,NULL,2024-01-18 00:00:00.000,2024-01-22 00:00:00.000,4,active
9813,193941,2020-12-27 14:01:11.000,NULL,2021-03-16 00:00:00.000,2021-05-09 00:00:00.000,54,active
9819,134561,2020-04-25 15:52:27.000,NULL,2021-01-23 00:00:00.000,2021-01-25 00:00:00.000,2,active
9819,128512,2021-04-15 11:45:27.000,NULL,2021-05-18 00:00:00.000,2021-05-30 00:00:00.000,12,active
9819,133191,2021-11-06 13:56:24.000,NULL,2023-07-10 00:00:00.000,2023-08-13 00:00:00.000,34,active
9836,171089,2020-04-30 12:55:49.000,NULL,2020-09-18 00:00:00.000,2020-09-21 00:00:00.000,3,active
9836,154632,2021-01-08 16:42:27.000,NULL,2021-02-12 00:00:00.000,2021-02-15 00:00:00.000,3,active
9836,174904,2020-11-16 19:11:06.000,NULL,2021-06-23 00:00:00.000,2021-06-26 00:00:00.000,3,active
9836,128833,2021-05-29 16:13:12.000,NULL,2021-09-02 00:00:00.000,2021-09-05 00:00:00.000,3,active
9842,134822,2020-07-08 10:48:07.000,NULL,2020-07-14 00:00:00.000,2020-07-16 00:00:00.000,2,active
9842,171837,2020-05-29 16:23:15.000,NULL,2020-08-04 00:00:00.000,2020-08-10 00:00:00.000,6,active
9842,192324,2020-10-15 09:50:38.000,NULL,2021-01-17 00:00:00.000,2021-01-20 00:00:00.000,3,active
9842,191157,2020-09-03 16:42:29.000,NULL,2021-01-28 00:00:00.000,2021-01-31 00:00:00.000,3,active
9842,175383,2020-11-29 21:15:13.000,NULL,2021-02-26 00:00:00.000,2021-03-11 00:00:00.000,13,active
9848,152652,2020-06-24 18:33:55.000,NULL,2021-01-01 00:00:00.000,2021-01-07 00:00:00.000,6,active
9848,128987,2021-06-30 19:06:18.000,NULL,2023-06-27 00:00:00.000,2023-07-24 00:00:00.000,27,active
9854,200101,2022-10-14 18:39:59.000,NULL,2022-10-12 00:00:00.000,2023-02-20 00:00:00.000,131,active
9854,179669,2021-09-30 21:51:14.000,NULL,2023-04-04 00:00:00.000,2023-04-10 00:00:00.000,6,active
9860,180822,2022-09-21 12:54:06.000,NULL,2022-10-19 00:00:00.000,2022-11-12 00:00:00.000,24,active
9860,181142,2022-12-17 09:48:46.000,NULL,2023-03-20 00:00:00.000,2023-04-26 00:00:00.000,37,active
9860,132817,2021-03-17 17:38:12.000,NULL,2024-01-04 00:00:00.000,2024-01-08 00:00:00.000,4,active
9877,199799,2022-10-30 09:58:35.000,NULL,2024-01-18 00:00:00.000,2024-01-23 00:00:00.000,5,active
9883,192040,2020-10-03 15:34:23.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
9883,181162,2022-12-21 16:28:27.000,NULL,2023-02-23 00:00:00.000,2023-02-27 00:00:00.000,4,active
9883,196492,2021-05-07 15:42:04.000,NULL,2023-09-28 00:00:00.000,2023-09-30 00:00:00.000,2,active
9889,187609,2020-04-30 23:00:34.000,NULL,2021-01-14 00:00:00.000,2021-01-17 00:00:00.000,3,active
9889,154112,2020-11-13 12:33:14.000,NULL,2021-03-16 00:00:00.000,2021-03-18 00:00:00.000,2,active
9889,129870,2023-03-16 14:43:32.000,NULL,2023-07-10 00:00:00.000,2023-08-13 00:00:00.000,34,active
9901,172383,2020-06-27 16:23:31.000,NULL,2021-01-29 00:00:00.000,2021-02-01 00:00:00.000,3,active
9901,180457,2022-05-12 19:02:25.000,NULL,2022-10-12 00:00:00.000,2022-11-21 00:00:00.000,40,active
9907,173551,2020-09-18 16:24:06.000,NULL,2021-01-29 00:00:00.000,2021-01-31 00:00:00.000,2,active
9907,198098,2021-08-05 16:08:17.000,NULL,2021-08-24 00:00:00.000,2021-10-05 00:00:00.000,42,active
9907,181536,2023-03-02 21:59:43.000,NULL,2023-10-25 00:00:00.000,2023-12-08 00:00:00.000,44,active
9930,127342,2020-09-12 12:17:33.000,NULL,2020-11-13 00:00:00.000,2020-11-16 00:00:00.000,3,active
9930,200060,2022-09-30 14:06:16.000,NULL,2024-01-18 00:00:00.000,2024-01-22 00:00:00.000,4,active
9936,128411,2021-03-23 18:03:53.000,NULL,2021-07-13 00:00:00.000,2021-07-17 00:00:00.000,4,active
9942,188056,2020-05-10 16:59:00.000,NULL,2021-01-28 00:00:00.000,2021-01-30 00:00:00.000,2,active
9942,153760,2020-10-17 11:06:12.000,NULL,2021-02-12 00:00:00.000,2021-02-14 00:00:00.000,2,active
9942,199246,2022-07-26 17:54:55.000,NULL,2024-01-18 00:00:00.000,2024-01-20 00:00:00.000,2,active
9948,126863,2020-06-19 14:47:20.000,NULL,2020-08-18 00:00:00.000,2020-09-02 00:00:00.000,15,active
9948,128232,2021-03-04 17:44:30.000,NULL,2021-03-16 00:00:00.000,2021-03-18 00:00:00.000,2,active
9971,153823,2020-10-22 17:46:14.000,NULL,2021-01-01 00:00:00.000,2021-01-04 00:00:00.000,3,active
9971,175333,2020-11-28 16:11:18.000,NULL,2021-01-29 00:00:00.000,2021-01-31 00:00:00.000,2,active
9977,153300,2020-09-19 01:08:48.000,NULL,2021-01-08 00:00:00.000,2021-01-11 00:00:00.000,3,active
9977,179190,2021-08-14 18:37:17.000,NULL,2023-02-02 00:00:00.000,2023-02-05 00:00:00.000,3,active
9983,172149,2020-06-16 15:38:05.000,NULL,2020-09-04 00:00:00.000,2020-09-08 00:00:00.000,4,active
9983,188111,2020-05-11 13:16:37.000,NULL,2021-02-04 00:00:00.000,2021-02-06 00:00:00.000,2,active
9989,133229,2022-05-12 17:40:33.000,NULL,2023-10-25 00:00:00.000,2023-11-16 00:00:00.000,22,active
9995,153385,2020-09-25 19:59:11.000,NULL,2021-01-29 00:00:00.000,2021-02-02 00:00:00.000,4,active
9995,193580,2020-12-06 11:53:32.000,NULL,2021-03-23 00:00:00.000,2021-03-25 00:00:00.000,2,active
5966,178038,2021-05-21 19:47:14.000,2022-12-09 10:45:15.000,2023-02-09 00:00:00.000,2023-02-11 00:00:00.000,2,cancelled
9384,178042,2021-05-21 20:01:51.000,2022-11-21 17:15:54.000,2022-12-21 00:00:00.000,2023-02-07 00:00:00.000,48,cancelled
8237,178048,2021-05-21 20:24:04.000,2022-01-15 10:30:06.000,2022-03-07 00:00:00.000,2022-03-10 00:00:00.000,3,cancelled
4031,178050,2021-05-21 20:30:22.000,2022-08-17 10:12:03.000,2022-09-29 00:00:00.000,2022-11-16 00:00:00.000,48,cancelled
5170,178063,2021-05-22 12:56:51.000,2022-09-18 14:20:53.000,2022-10-26 00:00:00.000,2022-11-09 00:00:00.000,14,cancelled
3407,178068,2021-05-22 17:54:08.000,2021-09-19 18:53:45.000,2021-09-23 00:00:00.000,2021-09-25 00:00:00.000,2,cancelled
6724,178071,2021-05-25 12:11:35.000,2022-11-21 13:02:27.000,2023-01-26 00:00:00.000,2023-02-01 00:00:00.000,6,cancelled
4687,178075,2021-05-26 11:47:16.000,2023-01-15 17:20:12.000,2023-03-06 00:00:00.000,2023-03-09 00:00:00.000,3,cancelled
5382,178077,2021-05-26 14:33:03.000,2021-08-19 15:44:40.000,2021-09-23 00:00:00.000,2021-09-25 00:00:00.000,2,cancelled
2158,178078,2021-05-26 16:21:04.000,2022-01-08 10:04:45.000,2022-03-14 00:00:00.000,2022-04-26 00:00:00.000,43,cancelled
1038,178083,2021-05-26 21:30:57.000,2021-10-17 14:13:30.000,2022-02-10 00:00:00.000,2022-02-14 00:00:00.000,4,cancelled
2554,178085,2021-05-26 22:09:12.000,2022-04-29 11:34:51.000,2022-09-01 00:00:00.000,2022-09-05 00:00:00.000,4,cancelled
4908,178088,2021-05-27 12:11:51.000,2021-07-27 14:20:52.000,2021-08-17 00:00:00.000,2021-08-22 00:00:00.000,5,cancelled
5683,178091,2021-05-27 15:11:24.000,2022-07-18 16:12:56.000,2022-09-01 00:00:00.000,2022-09-13 00:00:00.000,12,cancelled
4875,178092,2021-05-27 15:18:10.000,2022-01-20 12:04:58.000,2022-03-28 00:00:00.000,2022-04-01 00:00:00.000,4,cancelled
5113,178098,2021-05-27 19:18:54.000,2022-09-09 16:55:20.000,2022-10-12 00:00:00.000,2022-11-03 00:00:00.000,22,cancelled
4892,178104,2021-05-27 20:14:50.000,2021-08-13 10:51:04.000,2021-08-17 00:00:00.000,2021-08-19 00:00:00.000,2,cancelled
9132,178111,2021-05-28 09:40:12.000,2023-03-15 18:54:26.000,2023-03-20 00:00:00.000,2023-04-02 00:00:00.000,13,cancelled
8849,178118,2021-05-28 12:24:59.000,2021-10-13 15:21:00.000,2021-10-20 00:00:00.000,2021-12-03 00:00:00.000,44,cancelled
6987,178119,2021-05-28 14:49:43.000,2022-04-28 09:58:45.000,2022-10-12 00:00:00.000,2022-11-16 00:00:00.000,35,cancelled
4265,178121,2021-05-28 15:20:24.000,2022-01-01 11:38:14.000,2022-02-10 00:00:00.000,2022-02-16 00:00:00.000,6,cancelled
8199,178122,2021-05-28 15:40:53.000,2021-12-12 17:31:35.000,2022-02-10 00:00:00.000,2022-02-16 00:00:00.000,6,cancelled
4805,178123,2021-05-28 15:43:14.000,2021-09-19 21:03:02.000,2021-09-23 00:00:00.000,2021-09-25 00:00:00.000,2,cancelled
9635,178126,2021-05-28 18:12:16.000,2022-04-08 12:31:00.000,2022-07-11 00:00:00.000,2022-08-14 00:00:00.000,34,cancelled
4109,178128,2021-05-28 18:43:16.000,2022-06-01 11:54:41.000,2022-08-01 00:00:00.000,2022-09-21 00:00:00.000,51,cancelled
